date,state,pledges
10/31/17,Negeri Sembilan,8
11/1/17,Negeri Sembilan,2
11/2/17,Negeri Sembilan,7
11/3/17,Negeri Sembilan,7
11/4/17,Negeri Sembilan,18
11/5/17,Negeri Sembilan,19
11/6/17,Negeri Sembilan,13
11/7/17,Negeri Sembilan,21
11/8/17,Negeri Sembilan,9
11/9/17,Negeri Sembilan,4
11/10/17,Negeri Sembilan,16
11/11/17,Negeri Sembilan,39
11/12/17,Negeri Sembilan,21
11/13/17,Negeri Sembilan,0
11/14/17,Negeri Sembilan,2
11/15/17,Negeri Sembilan,6
11/16/17,Negeri Sembilan,2
11/17/17,Negeri Sembilan,0
11/18/17,Negeri Sembilan,0
11/19/17,Negeri Sembilan,1
11/20/17,Negeri Sembilan,14
11/21/17,Negeri Sembilan,1
11/22/17,Negeri Sembilan,1
11/23/17,Negeri Sembilan,28
11/24/17,Negeri Sembilan,103
11/25/17,Negeri Sembilan,39
11/26/17,Negeri Sembilan,2
11/27/17,Negeri Sembilan,1
11/28/17,Negeri Sembilan,11
11/29/17,Negeri Sembilan,16
11/30/17,Negeri Sembilan,9
12/1/17,Negeri Sembilan,0
12/2/17,Negeri Sembilan,2
12/3/17,Negeri Sembilan,1
12/4/17,Negeri Sembilan,11
12/5/17,Negeri Sembilan,4
12/6/17,Negeri Sembilan,5
12/7/17,Negeri Sembilan,7
12/8/17,Negeri Sembilan,4
12/9/17,Negeri Sembilan,0
12/10/17,Negeri Sembilan,16
12/11/17,Negeri Sembilan,6
12/12/17,Negeri Sembilan,8
12/13/17,Negeri Sembilan,2
12/14/17,Negeri Sembilan,1
12/15/17,Negeri Sembilan,1
12/16/17,Negeri Sembilan,0
12/17/17,Negeri Sembilan,0
12/18/17,Negeri Sembilan,1
12/19/17,Negeri Sembilan,2
12/20/17,Negeri Sembilan,2
12/21/17,Negeri Sembilan,23
12/22/17,Negeri Sembilan,0
12/23/17,Negeri Sembilan,36
12/24/17,Negeri Sembilan,0
12/25/17,Negeri Sembilan,0
12/26/17,Negeri Sembilan,1
12/27/17,Negeri Sembilan,3
12/28/17,Negeri Sembilan,15
12/29/17,Negeri Sembilan,3
12/30/17,Negeri Sembilan,2
12/31/17,Negeri Sembilan,3
1/1/18,Negeri Sembilan,5
1/2/18,Negeri Sembilan,1
1/3/18,Negeri Sembilan,9
1/4/18,Negeri Sembilan,2
1/5/18,Negeri Sembilan,3
1/6/18,Negeri Sembilan,1
1/7/18,Negeri Sembilan,0
1/8/18,Negeri Sembilan,4
1/9/18,Negeri Sembilan,2
1/10/18,Negeri Sembilan,0
1/11/18,Negeri Sembilan,2
1/12/18,Negeri Sembilan,1
1/13/18,Negeri Sembilan,1
1/14/18,Negeri Sembilan,1
1/15/18,Negeri Sembilan,2
1/16/18,Negeri Sembilan,5
1/17/18,Negeri Sembilan,2
1/18/18,Negeri Sembilan,1
1/19/18,Negeri Sembilan,2
1/20/18,Negeri Sembilan,7
1/21/18,Negeri Sembilan,2
1/22/18,Negeri Sembilan,0
1/23/18,Negeri Sembilan,2
1/24/18,Negeri Sembilan,0
1/25/18,Negeri Sembilan,1
1/26/18,Negeri Sembilan,2
1/27/18,Negeri Sembilan,4
1/28/18,Negeri Sembilan,1
1/29/18,Negeri Sembilan,2
1/30/18,Negeri Sembilan,2
1/31/18,Negeri Sembilan,12
2/1/18,Negeri Sembilan,3
2/2/18,Negeri Sembilan,0
2/3/18,Negeri Sembilan,1
2/4/18,Negeri Sembilan,1
2/5/18,Negeri Sembilan,2
2/6/18,Negeri Sembilan,3
2/7/18,Negeri Sembilan,1
2/8/18,Negeri Sembilan,1
2/9/18,Negeri Sembilan,12
2/10/18,Negeri Sembilan,1
2/11/18,Negeri Sembilan,2
2/12/18,Negeri Sembilan,3
2/13/18,Negeri Sembilan,1
2/14/18,Negeri Sembilan,35
2/15/18,Negeri Sembilan,1
2/16/18,Negeri Sembilan,0
2/17/18,Negeri Sembilan,0
2/18/18,Negeri Sembilan,0
2/19/18,Negeri Sembilan,2
2/20/18,Negeri Sembilan,6
2/21/18,Negeri Sembilan,2
2/22/18,Negeri Sembilan,2
2/23/18,Negeri Sembilan,0
2/24/18,Negeri Sembilan,0
2/25/18,Negeri Sembilan,3
2/26/18,Negeri Sembilan,1
2/27/18,Negeri Sembilan,1
2/28/18,Negeri Sembilan,1
3/1/18,Negeri Sembilan,0
3/2/18,Negeri Sembilan,2
3/3/18,Negeri Sembilan,1
3/4/18,Negeri Sembilan,2
3/5/18,Negeri Sembilan,4
3/6/18,Negeri Sembilan,1
3/7/18,Negeri Sembilan,0
3/8/18,Negeri Sembilan,3
3/9/18,Negeri Sembilan,1
3/10/18,Negeri Sembilan,2
3/11/18,Negeri Sembilan,23
3/12/18,Negeri Sembilan,2
3/13/18,Negeri Sembilan,4
3/14/18,Negeri Sembilan,2
3/15/18,Negeri Sembilan,1
3/16/18,Negeri Sembilan,1
3/17/18,Negeri Sembilan,3
3/18/18,Negeri Sembilan,2
3/19/18,Negeri Sembilan,1
3/20/18,Negeri Sembilan,3
3/21/18,Negeri Sembilan,1
3/22/18,Negeri Sembilan,14
3/23/18,Negeri Sembilan,0
3/24/18,Negeri Sembilan,30
3/25/18,Negeri Sembilan,0
3/26/18,Negeri Sembilan,1
3/27/18,Negeri Sembilan,2
3/28/18,Negeri Sembilan,3
3/29/18,Negeri Sembilan,1
3/30/18,Negeri Sembilan,2
3/31/18,Negeri Sembilan,0
4/1/18,Negeri Sembilan,0
4/2/18,Negeri Sembilan,0
4/3/18,Negeri Sembilan,1
4/4/18,Negeri Sembilan,1
4/5/18,Negeri Sembilan,0
4/6/18,Negeri Sembilan,1
4/7/18,Negeri Sembilan,2
4/8/18,Negeri Sembilan,3
4/9/18,Negeri Sembilan,1
4/10/18,Negeri Sembilan,0
4/11/18,Negeri Sembilan,2
4/12/18,Negeri Sembilan,2
4/13/18,Negeri Sembilan,0
4/14/18,Negeri Sembilan,3
4/15/18,Negeri Sembilan,1
4/16/18,Negeri Sembilan,5
4/17/18,Negeri Sembilan,10
4/18/18,Negeri Sembilan,24
4/19/18,Negeri Sembilan,29
4/20/18,Negeri Sembilan,3
4/21/18,Negeri Sembilan,6
4/22/18,Negeri Sembilan,1
4/23/18,Negeri Sembilan,2
4/24/18,Negeri Sembilan,2
4/25/18,Negeri Sembilan,2
4/26/18,Negeri Sembilan,5
4/27/18,Negeri Sembilan,2
4/28/18,Negeri Sembilan,0
4/29/18,Negeri Sembilan,7
4/30/18,Negeri Sembilan,1
5/1/18,Negeri Sembilan,0
5/2/18,Negeri Sembilan,0
5/3/18,Negeri Sembilan,1
5/4/18,Negeri Sembilan,1
5/5/18,Negeri Sembilan,3
5/6/18,Negeri Sembilan,5
5/7/18,Negeri Sembilan,1
5/8/18,Negeri Sembilan,0
5/9/18,Negeri Sembilan,0
5/10/18,Negeri Sembilan,1
5/11/18,Negeri Sembilan,1
5/12/18,Negeri Sembilan,3
5/13/18,Negeri Sembilan,1
5/14/18,Negeri Sembilan,0
5/15/18,Negeri Sembilan,1
5/16/18,Negeri Sembilan,5
5/17/18,Negeri Sembilan,2
5/18/18,Negeri Sembilan,0
5/19/18,Negeri Sembilan,1
5/20/18,Negeri Sembilan,1
5/21/18,Negeri Sembilan,0
5/22/18,Negeri Sembilan,4
5/23/18,Negeri Sembilan,1
5/24/18,Negeri Sembilan,1
5/25/18,Negeri Sembilan,1
5/26/18,Negeri Sembilan,0
5/27/18,Negeri Sembilan,2
5/28/18,Negeri Sembilan,0
5/29/18,Negeri Sembilan,4
5/30/18,Negeri Sembilan,1
5/31/18,Negeri Sembilan,0
6/1/18,Negeri Sembilan,1
6/2/18,Negeri Sembilan,3
6/3/18,Negeri Sembilan,4
6/4/18,Negeri Sembilan,3
6/5/18,Negeri Sembilan,3
6/6/18,Negeri Sembilan,4
6/7/18,Negeri Sembilan,3
6/8/18,Negeri Sembilan,0
6/9/18,Negeri Sembilan,0
6/10/18,Negeri Sembilan,2
6/11/18,Negeri Sembilan,1
6/12/18,Negeri Sembilan,3
6/13/18,Negeri Sembilan,2
6/14/18,Negeri Sembilan,0
6/15/18,Negeri Sembilan,0
6/16/18,Negeri Sembilan,0
6/17/18,Negeri Sembilan,1
6/18/18,Negeri Sembilan,0
6/19/18,Negeri Sembilan,11
6/20/18,Negeri Sembilan,4
6/21/18,Negeri Sembilan,8
6/22/18,Negeri Sembilan,2
6/23/18,Negeri Sembilan,1
6/24/18,Negeri Sembilan,0
6/25/18,Negeri Sembilan,9
6/26/18,Negeri Sembilan,1
6/27/18,Negeri Sembilan,2
6/28/18,Negeri Sembilan,4
6/29/18,Negeri Sembilan,1
6/30/18,Negeri Sembilan,2
7/1/18,Negeri Sembilan,4
7/2/18,Negeri Sembilan,7
7/3/18,Negeri Sembilan,1
7/4/18,Negeri Sembilan,0
7/5/18,Negeri Sembilan,0
7/6/18,Negeri Sembilan,3
7/7/18,Negeri Sembilan,2
7/8/18,Negeri Sembilan,3
7/9/18,Negeri Sembilan,1
7/10/18,Negeri Sembilan,2
7/11/18,Negeri Sembilan,1
7/12/18,Negeri Sembilan,5
7/13/18,Negeri Sembilan,0
7/14/18,Negeri Sembilan,3
7/15/18,Negeri Sembilan,3
7/16/18,Negeri Sembilan,0
7/17/18,Negeri Sembilan,4
7/18/18,Negeri Sembilan,2
7/19/18,Negeri Sembilan,0
7/20/18,Negeri Sembilan,0
7/21/18,Negeri Sembilan,1
7/22/18,Negeri Sembilan,0
7/23/18,Negeri Sembilan,0
7/24/18,Negeri Sembilan,5
7/25/18,Negeri Sembilan,0
7/26/18,Negeri Sembilan,2
7/27/18,Negeri Sembilan,0
7/28/18,Negeri Sembilan,2
7/29/18,Negeri Sembilan,1
7/30/18,Negeri Sembilan,0
7/31/18,Negeri Sembilan,2
8/1/18,Negeri Sembilan,1
8/2/18,Negeri Sembilan,1
8/3/18,Negeri Sembilan,0
8/4/18,Negeri Sembilan,0
8/5/18,Negeri Sembilan,0
8/6/18,Negeri Sembilan,2
8/7/18,Negeri Sembilan,0
8/8/18,Negeri Sembilan,1
8/9/18,Negeri Sembilan,1
8/10/18,Negeri Sembilan,17
8/11/18,Negeri Sembilan,0
8/12/18,Negeri Sembilan,2
8/13/18,Negeri Sembilan,2
8/14/18,Negeri Sembilan,2
8/15/18,Negeri Sembilan,0
8/16/18,Negeri Sembilan,1
8/17/18,Negeri Sembilan,0
8/18/18,Negeri Sembilan,0
8/19/18,Negeri Sembilan,1
8/20/18,Negeri Sembilan,0
8/21/18,Negeri Sembilan,1
8/22/18,Negeri Sembilan,1
8/23/18,Negeri Sembilan,0
8/24/18,Negeri Sembilan,0
8/25/18,Negeri Sembilan,0
8/26/18,Negeri Sembilan,0
8/27/18,Negeri Sembilan,5
8/28/18,Negeri Sembilan,0
8/29/18,Negeri Sembilan,0
8/30/18,Negeri Sembilan,0
8/31/18,Negeri Sembilan,11
9/1/18,Negeri Sembilan,0
9/2/18,Negeri Sembilan,0
9/3/18,Negeri Sembilan,0
9/4/18,Negeri Sembilan,0
9/5/18,Negeri Sembilan,0
9/6/18,Negeri Sembilan,0
9/7/18,Negeri Sembilan,0
9/8/18,Negeri Sembilan,0
9/9/18,Negeri Sembilan,0
9/10/18,Negeri Sembilan,0
9/11/18,Negeri Sembilan,0
9/12/18,Negeri Sembilan,1
9/13/18,Negeri Sembilan,0
9/14/18,Negeri Sembilan,0
9/15/18,Negeri Sembilan,0
9/16/18,Negeri Sembilan,4
9/17/18,Negeri Sembilan,0
9/18/18,Negeri Sembilan,0
9/19/18,Negeri Sembilan,0
9/20/18,Negeri Sembilan,0
9/21/18,Negeri Sembilan,0
9/22/18,Negeri Sembilan,3
9/23/18,Negeri Sembilan,1
9/24/18,Negeri Sembilan,0
9/25/18,Negeri Sembilan,2
9/26/18,Negeri Sembilan,4
9/27/18,Negeri Sembilan,1
9/28/18,Negeri Sembilan,2
9/29/18,Negeri Sembilan,1
9/30/18,Negeri Sembilan,11
10/1/18,Negeri Sembilan,43
10/2/18,Negeri Sembilan,2
10/3/18,Negeri Sembilan,0
10/4/18,Negeri Sembilan,0
10/5/18,Negeri Sembilan,0
10/6/18,Negeri Sembilan,9
10/7/18,Negeri Sembilan,0
10/8/18,Negeri Sembilan,0
10/9/18,Negeri Sembilan,1
10/10/18,Negeri Sembilan,13
10/11/18,Negeri Sembilan,7
10/12/18,Negeri Sembilan,1
10/13/18,Negeri Sembilan,2
10/14/18,Negeri Sembilan,0
10/15/18,Negeri Sembilan,0
10/16/18,Negeri Sembilan,1
10/17/18,Negeri Sembilan,15
10/18/18,Negeri Sembilan,2
10/19/18,Negeri Sembilan,58
10/20/18,Negeri Sembilan,1
10/21/18,Negeri Sembilan,0
10/22/18,Negeri Sembilan,0
10/23/18,Negeri Sembilan,0
10/24/18,Negeri Sembilan,0
10/25/18,Negeri Sembilan,0
10/26/18,Negeri Sembilan,1
10/27/18,Negeri Sembilan,0
10/28/18,Negeri Sembilan,2
10/29/18,Negeri Sembilan,0
10/30/18,Negeri Sembilan,0
10/31/18,Negeri Sembilan,0
11/1/18,Negeri Sembilan,5
11/2/18,Negeri Sembilan,0
11/3/18,Negeri Sembilan,0
11/4/18,Negeri Sembilan,0
11/5/18,Negeri Sembilan,0
11/6/18,Negeri Sembilan,1
11/7/18,Negeri Sembilan,1
11/8/18,Negeri Sembilan,3
11/9/18,Negeri Sembilan,0
11/10/18,Negeri Sembilan,1
11/11/18,Negeri Sembilan,0
11/12/18,Negeri Sembilan,0
11/13/18,Negeri Sembilan,2
11/14/18,Negeri Sembilan,5
11/15/18,Negeri Sembilan,3
11/16/18,Negeri Sembilan,0
11/17/18,Negeri Sembilan,0
11/18/18,Negeri Sembilan,10
11/19/18,Negeri Sembilan,0
11/20/18,Negeri Sembilan,0
11/21/18,Negeri Sembilan,0
11/22/18,Negeri Sembilan,0
11/23/18,Negeri Sembilan,1
11/24/18,Negeri Sembilan,0
11/25/18,Negeri Sembilan,2
11/26/18,Negeri Sembilan,1
11/27/18,Negeri Sembilan,7
11/28/18,Negeri Sembilan,0
11/29/18,Negeri Sembilan,0
11/30/18,Negeri Sembilan,0
12/1/18,Negeri Sembilan,1
12/2/18,Negeri Sembilan,5
12/3/18,Negeri Sembilan,0
12/4/18,Negeri Sembilan,0
12/5/18,Negeri Sembilan,4
12/6/18,Negeri Sembilan,0
12/7/18,Negeri Sembilan,0
12/8/18,Negeri Sembilan,1
12/9/18,Negeri Sembilan,0
12/10/18,Negeri Sembilan,1
12/11/18,Negeri Sembilan,1
12/12/18,Negeri Sembilan,0
12/13/18,Negeri Sembilan,0
12/14/18,Negeri Sembilan,1
12/15/18,Negeri Sembilan,0
12/16/18,Negeri Sembilan,0
12/17/18,Negeri Sembilan,0
12/18/18,Negeri Sembilan,0
12/19/18,Negeri Sembilan,0
12/20/18,Negeri Sembilan,0
12/21/18,Negeri Sembilan,1
12/22/18,Negeri Sembilan,0
12/23/18,Negeri Sembilan,0
12/24/18,Negeri Sembilan,0
12/25/18,Negeri Sembilan,0
12/26/18,Negeri Sembilan,0
12/27/18,Negeri Sembilan,1
12/28/18,Negeri Sembilan,1
12/29/18,Negeri Sembilan,0
12/30/18,Negeri Sembilan,0
12/31/18,Negeri Sembilan,0
1/1/19,Negeri Sembilan,0
1/2/19,Negeri Sembilan,0
1/3/19,Negeri Sembilan,1
1/4/19,Negeri Sembilan,0
1/5/19,Negeri Sembilan,1
1/6/19,Negeri Sembilan,0
1/7/19,Negeri Sembilan,0
1/8/19,Negeri Sembilan,1
1/9/19,Negeri Sembilan,6
1/10/19,Negeri Sembilan,1
1/11/19,Negeri Sembilan,1
1/12/19,Negeri Sembilan,1
1/13/19,Negeri Sembilan,6
1/14/19,Negeri Sembilan,0
1/15/19,Negeri Sembilan,1
1/16/19,Negeri Sembilan,0
1/17/19,Negeri Sembilan,0
1/18/19,Negeri Sembilan,2
1/19/19,Negeri Sembilan,3
1/20/19,Negeri Sembilan,9
1/21/19,Negeri Sembilan,8
1/22/19,Negeri Sembilan,0
1/23/19,Negeri Sembilan,6
1/24/19,Negeri Sembilan,2
1/25/19,Negeri Sembilan,1
1/26/19,Negeri Sembilan,1
1/27/19,Negeri Sembilan,0
1/28/19,Negeri Sembilan,1
1/29/19,Negeri Sembilan,2
1/30/19,Negeri Sembilan,2
1/31/19,Negeri Sembilan,1
2/1/19,Negeri Sembilan,3
2/2/19,Negeri Sembilan,0
2/3/19,Negeri Sembilan,0
2/4/19,Negeri Sembilan,0
2/5/19,Negeri Sembilan,0
2/6/19,Negeri Sembilan,0
2/7/19,Negeri Sembilan,0
2/8/19,Negeri Sembilan,0
2/9/19,Negeri Sembilan,0
2/10/19,Negeri Sembilan,0
2/11/19,Negeri Sembilan,0
2/12/19,Negeri Sembilan,4
2/13/19,Negeri Sembilan,1
2/14/19,Negeri Sembilan,0
2/15/19,Negeri Sembilan,3
2/16/19,Negeri Sembilan,1
2/17/19,Negeri Sembilan,2
2/18/19,Negeri Sembilan,5
2/19/19,Negeri Sembilan,2
2/20/19,Negeri Sembilan,0
2/21/19,Negeri Sembilan,3
2/22/19,Negeri Sembilan,1
2/23/19,Negeri Sembilan,3
2/24/19,Negeri Sembilan,0
2/25/19,Negeri Sembilan,1
2/26/19,Negeri Sembilan,1
2/27/19,Negeri Sembilan,1
2/28/19,Negeri Sembilan,2
3/1/19,Negeri Sembilan,0
3/2/19,Negeri Sembilan,1
3/3/19,Negeri Sembilan,1
3/4/19,Negeri Sembilan,5
3/5/19,Negeri Sembilan,2
3/6/19,Negeri Sembilan,2
3/7/19,Negeri Sembilan,0
3/8/19,Negeri Sembilan,0
3/9/19,Negeri Sembilan,1
3/10/19,Negeri Sembilan,0
3/11/19,Negeri Sembilan,0
3/12/19,Negeri Sembilan,2
3/13/19,Negeri Sembilan,0
3/14/19,Negeri Sembilan,1
3/15/19,Negeri Sembilan,0
3/16/19,Negeri Sembilan,3
3/17/19,Negeri Sembilan,0
3/18/19,Negeri Sembilan,1
3/19/19,Negeri Sembilan,0
3/20/19,Negeri Sembilan,1
3/21/19,Negeri Sembilan,0
3/22/19,Negeri Sembilan,1
3/23/19,Negeri Sembilan,0
3/24/19,Negeri Sembilan,2
3/25/19,Negeri Sembilan,0
3/26/19,Negeri Sembilan,0
3/27/19,Negeri Sembilan,0
3/28/19,Negeri Sembilan,2
3/29/19,Negeri Sembilan,0
3/30/19,Negeri Sembilan,0
3/31/19,Negeri Sembilan,0
4/1/19,Negeri Sembilan,0
4/2/19,Negeri Sembilan,3
4/3/19,Negeri Sembilan,0
4/4/19,Negeri Sembilan,0
4/5/19,Negeri Sembilan,1
4/6/19,Negeri Sembilan,1
4/7/19,Negeri Sembilan,0
4/8/19,Negeri Sembilan,1
4/9/19,Negeri Sembilan,0
4/10/19,Negeri Sembilan,3
4/11/19,Negeri Sembilan,8
4/12/19,Negeri Sembilan,0
4/13/19,Negeri Sembilan,0
4/14/19,Negeri Sembilan,4
4/15/19,Negeri Sembilan,0
4/16/19,Negeri Sembilan,0
4/17/19,Negeri Sembilan,0
4/18/19,Negeri Sembilan,0
4/19/19,Negeri Sembilan,0
4/20/19,Negeri Sembilan,0
4/21/19,Negeri Sembilan,1
4/22/19,Negeri Sembilan,0
4/23/19,Negeri Sembilan,0
4/24/19,Negeri Sembilan,4
4/25/19,Negeri Sembilan,2
4/26/19,Negeri Sembilan,1
4/27/19,Negeri Sembilan,1
4/28/19,Negeri Sembilan,1
4/29/19,Negeri Sembilan,2
4/30/19,Negeri Sembilan,4
5/1/19,Negeri Sembilan,0
5/2/19,Negeri Sembilan,0
5/3/19,Negeri Sembilan,1
5/4/19,Negeri Sembilan,2
5/5/19,Negeri Sembilan,11
5/6/19,Negeri Sembilan,0
5/7/19,Negeri Sembilan,0
5/8/19,Negeri Sembilan,1
5/9/19,Negeri Sembilan,0
5/10/19,Negeri Sembilan,0
5/11/19,Negeri Sembilan,0
5/12/19,Negeri Sembilan,0
5/13/19,Negeri Sembilan,0
5/14/19,Negeri Sembilan,0
5/15/19,Negeri Sembilan,0
5/16/19,Negeri Sembilan,2
5/17/19,Negeri Sembilan,0
5/18/19,Negeri Sembilan,1
5/19/19,Negeri Sembilan,4
5/20/19,Negeri Sembilan,0
5/21/19,Negeri Sembilan,0
5/22/19,Negeri Sembilan,0
5/23/19,Negeri Sembilan,0
5/24/19,Negeri Sembilan,0
5/25/19,Negeri Sembilan,0
5/26/19,Negeri Sembilan,0
5/27/19,Negeri Sembilan,0
5/28/19,Negeri Sembilan,0
5/29/19,Negeri Sembilan,0
5/30/19,Negeri Sembilan,0
5/31/19,Negeri Sembilan,0
6/1/19,Negeri Sembilan,0
6/2/19,Negeri Sembilan,0
6/3/19,Negeri Sembilan,0
6/4/19,Negeri Sembilan,0
6/5/19,Negeri Sembilan,0
6/6/19,Negeri Sembilan,0
6/7/19,Negeri Sembilan,0
6/8/19,Negeri Sembilan,1
6/9/19,Negeri Sembilan,0
6/10/19,Negeri Sembilan,2
6/11/19,Negeri Sembilan,0
6/12/19,Negeri Sembilan,0
6/13/19,Negeri Sembilan,0
6/14/19,Negeri Sembilan,0
6/15/19,Negeri Sembilan,0
6/16/19,Negeri Sembilan,0
6/17/19,Negeri Sembilan,0
6/18/19,Negeri Sembilan,0
6/19/19,Negeri Sembilan,2
6/20/19,Negeri Sembilan,2
6/21/19,Negeri Sembilan,0
6/22/19,Negeri Sembilan,0
6/23/19,Negeri Sembilan,0
6/24/19,Negeri Sembilan,0
6/25/19,Negeri Sembilan,0
6/26/19,Negeri Sembilan,1
6/27/19,Negeri Sembilan,1
6/28/19,Negeri Sembilan,0
6/29/19,Negeri Sembilan,1
6/30/19,Negeri Sembilan,6
7/1/19,Negeri Sembilan,0
7/2/19,Negeri Sembilan,0
7/3/19,Negeri Sembilan,0
7/4/19,Negeri Sembilan,0
7/5/19,Negeri Sembilan,0
7/6/19,Negeri Sembilan,0
7/7/19,Negeri Sembilan,0
7/8/19,Negeri Sembilan,0
7/9/19,Negeri Sembilan,1
7/10/19,Negeri Sembilan,1
7/11/19,Negeri Sembilan,1
7/12/19,Negeri Sembilan,0
7/13/19,Negeri Sembilan,0
7/14/19,Negeri Sembilan,0
7/15/19,Negeri Sembilan,2
7/16/19,Negeri Sembilan,0
7/17/19,Negeri Sembilan,6
7/18/19,Negeri Sembilan,0
7/19/19,Negeri Sembilan,0
7/20/19,Negeri Sembilan,0
7/21/19,Negeri Sembilan,0
7/22/19,Negeri Sembilan,0
7/23/19,Negeri Sembilan,0
7/24/19,Negeri Sembilan,4
7/25/19,Negeri Sembilan,1
7/26/19,Negeri Sembilan,0
7/27/19,Negeri Sembilan,3
7/28/19,Negeri Sembilan,3
7/29/19,Negeri Sembilan,1
7/30/19,Negeri Sembilan,0
7/31/19,Negeri Sembilan,0
8/1/19,Negeri Sembilan,3
8/2/19,Negeri Sembilan,0
8/3/19,Negeri Sembilan,1
8/4/19,Negeri Sembilan,0
8/5/19,Negeri Sembilan,0
8/6/19,Negeri Sembilan,0
8/7/19,Negeri Sembilan,1
8/8/19,Negeri Sembilan,2
8/9/19,Negeri Sembilan,0
8/10/19,Negeri Sembilan,0
8/11/19,Negeri Sembilan,0
8/12/19,Negeri Sembilan,0
8/13/19,Negeri Sembilan,0
8/14/19,Negeri Sembilan,1
8/15/19,Negeri Sembilan,1
8/16/19,Negeri Sembilan,0
8/17/19,Negeri Sembilan,0
8/18/19,Negeri Sembilan,0
8/19/19,Negeri Sembilan,0
8/20/19,Negeri Sembilan,0
8/21/19,Negeri Sembilan,1
8/22/19,Negeri Sembilan,12
8/23/19,Negeri Sembilan,1
8/24/19,Negeri Sembilan,0
8/25/19,Negeri Sembilan,1
8/26/19,Negeri Sembilan,0
8/27/19,Negeri Sembilan,0
8/28/19,Negeri Sembilan,0
8/29/19,Negeri Sembilan,0
8/30/19,Negeri Sembilan,1
8/31/19,Negeri Sembilan,0
9/1/19,Negeri Sembilan,0
9/2/19,Negeri Sembilan,0
9/3/19,Negeri Sembilan,0
9/4/19,Negeri Sembilan,0
9/5/19,Negeri Sembilan,0
9/6/19,Negeri Sembilan,0
9/7/19,Negeri Sembilan,2
9/8/19,Negeri Sembilan,0
9/9/19,Negeri Sembilan,0
9/10/19,Negeri Sembilan,9
9/11/19,Negeri Sembilan,0
9/12/19,Negeri Sembilan,0
9/13/19,Negeri Sembilan,0
9/14/19,Negeri Sembilan,0
9/15/19,Negeri Sembilan,1
9/16/19,Negeri Sembilan,0
9/17/19,Negeri Sembilan,0
9/18/19,Negeri Sembilan,2
9/19/19,Negeri Sembilan,0
9/20/19,Negeri Sembilan,0
9/21/19,Negeri Sembilan,1
9/22/19,Negeri Sembilan,0
9/23/19,Negeri Sembilan,1
9/24/19,Negeri Sembilan,3
9/25/19,Negeri Sembilan,1
9/26/19,Negeri Sembilan,2
9/27/19,Negeri Sembilan,0
9/28/19,Negeri Sembilan,3
9/29/19,Negeri Sembilan,1
9/30/19,Negeri Sembilan,0
10/1/19,Negeri Sembilan,7
10/2/19,Negeri Sembilan,0
10/3/19,Negeri Sembilan,2
10/4/19,Negeri Sembilan,1
10/5/19,Negeri Sembilan,0
10/6/19,Negeri Sembilan,0
10/7/19,Negeri Sembilan,4
10/8/19,Negeri Sembilan,2
10/9/19,Negeri Sembilan,3
10/10/19,Negeri Sembilan,0
10/11/19,Negeri Sembilan,1
10/12/19,Negeri Sembilan,0
10/13/19,Negeri Sembilan,2
10/14/19,Negeri Sembilan,0
10/15/19,Negeri Sembilan,4
10/16/19,Negeri Sembilan,0
10/17/19,Negeri Sembilan,0
10/18/19,Negeri Sembilan,0
10/19/19,Negeri Sembilan,0
10/20/19,Negeri Sembilan,2
10/21/19,Negeri Sembilan,0
10/22/19,Negeri Sembilan,0
10/23/19,Negeri Sembilan,0
10/24/19,Negeri Sembilan,0
10/25/19,Negeri Sembilan,0
10/26/19,Negeri Sembilan,0
10/27/19,Negeri Sembilan,1
10/28/19,Negeri Sembilan,0
10/29/19,Negeri Sembilan,0
10/30/19,Negeri Sembilan,1
10/31/19,Negeri Sembilan,0
11/1/19,Negeri Sembilan,1
11/2/19,Negeri Sembilan,0
11/3/19,Negeri Sembilan,0
11/4/19,Negeri Sembilan,0
11/5/19,Negeri Sembilan,0
11/6/19,Negeri Sembilan,0
11/7/19,Negeri Sembilan,1
11/8/19,Negeri Sembilan,0
11/9/19,Negeri Sembilan,0
11/10/19,Negeri Sembilan,0
11/11/19,Negeri Sembilan,0
11/12/19,Negeri Sembilan,0
11/13/19,Negeri Sembilan,2
11/14/19,Negeri Sembilan,2
11/15/19,Negeri Sembilan,7
11/16/19,Negeri Sembilan,3
11/17/19,Negeri Sembilan,3
11/18/19,Negeri Sembilan,0
11/19/19,Negeri Sembilan,0
11/20/19,Negeri Sembilan,0
11/21/19,Negeri Sembilan,0
11/22/19,Negeri Sembilan,0
11/23/19,Negeri Sembilan,0
11/24/19,Negeri Sembilan,3
11/25/19,Negeri Sembilan,0
11/26/19,Negeri Sembilan,1
11/27/19,Negeri Sembilan,2
11/28/19,Negeri Sembilan,3
11/29/19,Negeri Sembilan,0
11/30/19,Negeri Sembilan,3
12/1/19,Negeri Sembilan,0
12/2/19,Negeri Sembilan,0
12/3/19,Negeri Sembilan,0
12/4/19,Negeri Sembilan,1
12/5/19,Negeri Sembilan,1
12/6/19,Negeri Sembilan,0
12/7/19,Negeri Sembilan,0
12/8/19,Negeri Sembilan,0
12/9/19,Negeri Sembilan,0
12/10/19,Negeri Sembilan,0
12/11/19,Negeri Sembilan,0
12/12/19,Negeri Sembilan,0
12/13/19,Negeri Sembilan,0
12/14/19,Negeri Sembilan,0
12/15/19,Negeri Sembilan,5
12/16/19,Negeri Sembilan,0
